dataset,label_a,label_b,dtw_distance,mode
ASL,learn,lightning,0.09634093195199966,nearest_candidates_then_dtw
ASL,microwave,number,0.09638196974992752,nearest_candidates_then_dtw
ASL,linguistics,melt,0.09641201049089432,nearest_candidates_then_dtw
ASL,list,necklace,0.09641433507204056,nearest_candidates_then_dtw
ASL,make,muscle,0.09646476805210114,nearest_candidates_then_dtw
ASL,machine,microwave,0.0964730978012085,nearest_candidates_then_dtw
ASL,lesson,none,0.09647741913795471,nearest_candidates_then_dtw
ASL,monthly,myself,0.09652071446180344,nearest_candidates_then_dtw
ASL,list,magazine,0.09653019905090332,nearest_candidates_then_dtw
ASL,member,microphone,0.09656541794538498,nearest_candidates_then_dtw
ASL,legal,napkin,0.09659156948328018,nearest_candidates_then_dtw
ASL,month,now,0.09664358198642731,nearest_candidates_then_dtw
ASL,minute,next,0.09666172415018082,nearest_candidates_then_dtw
ASL,look for,negotiate,0.09666844457387924,nearest_candidates_then_dtw
ASL,meat,morning,0.09668540209531784,nearest_candidates_then_dtw
ASL,lesson,niece,0.09668600559234619,nearest_candidates_then_dtw
ASL,mouse,nut,0.09674017876386642,nearest_candidates_then_dtw
ASL,melody,misunderstand,0.09678306430578232,nearest_candidates_then_dtw
ASL,minute,most,0.09681611508131027,nearest_candidates_then_dtw
ASL,live,muscle,0.09682221710681915,nearest_candidates_then_dtw
ASL,lose,never,0.09693623334169388,nearest_candidates_then_dtw
ASL,major,maybe,0.09701219946146011,nearest_candidates_then_dtw
ASL,march,milk,0.09702559560537338,nearest_candidates_then_dtw
ASL,lightning,obsess,0.09707186371088028,nearest_candidates_then_dtw
ASL,movie,noon,0.09708911925554276,nearest_candidates_then_dtw
ASL,lie,offer,0.09710658341646194,nearest_candidates_then_dtw
ASL,lead,multiply,0.0971137061715126,nearest_candidates_then_dtw
ASL,lie,minute,0.09713577479124069,nearest_candidates_then_dtw
ASL,mainstream,must,0.09716010093688965,nearest_candidates_then_dtw
ASL,microphone,more,0.09719757735729218,nearest_candidates_then_dtw
ASL,ocean,office,0.09721092879772186,nearest_candidates_then_dtw
ASL,mountain,mustache,0.09728951752185822,nearest_candidates_then_dtw
ASL,loan,medicine,0.0973498746752739,nearest_candidates_then_dtw
ASL,marry,motorcycle,0.09735671430826187,nearest_candidates_then_dtw
ASL,man,never,0.09736616164445877,nearest_candidates_then_dtw
ASL,lie,moon,0.09748431295156479,nearest_candidates_then_dtw
ASL,leader,medicine,0.09749273955821991,nearest_candidates_then_dtw
ASL,lose,loud,0.09751810878515244,nearest_candidates_then_dtw
ASL,light,move,0.09758725017309189,nearest_candidates_then_dtw
ASL,lock,move,0.097647525370121,nearest_candidates_then_dtw
ASL,mexico,more,0.09765243530273438,nearest_candidates_then_dtw
ASL,lend,medicine,0.09765447676181793,nearest_candidates_then_dtw
ASL,leaf,lightning,0.09768547117710114,nearest_candidates_then_dtw
ASL,melt,ok,0.09770695120096207,nearest_candidates_then_dtw
ASL,middle,normal,0.09771151095628738,nearest_candidates_then_dtw
ASL,make,mean,0.09772554039955139,nearest_candidates_then_dtw
ASL,murder,nurse,0.09774519503116608,nearest_candidates_then_dtw
ASL,member,myself,0.09776895493268967,nearest_candidates_then_dtw
ASL,man,nation,0.09776917099952698,nearest_candidates_then_dtw
ASL,monster,ok,0.09777610749006271,nearest_candidates_then_dtw
ASL,mouse,old,0.09780187904834747,nearest_candidates_then_dtw
ASL,mainstream,meat,0.09781359881162643,nearest_candidates_then_dtw
ASL,listen,off,0.09787721186876297,nearest_candidates_then_dtw
ASL,lightning,many,0.09789060056209564,nearest_candidates_then_dtw
ASL,mexico,november,0.097913458943367,nearest_candidates_then_dtw
ASL,microwave,most,0.09792228043079376,nearest_candidates_then_dtw
ASL,lose,measure,0.09797029942274094,nearest_candidates_then_dtw
ASL,leave,more,0.0980152115225792,nearest_candidates_then_dtw
ASL,nation,normal,0.09805979579687119,nearest_candidates_then_dtw
ASL,north,november,0.09806458652019501,nearest_candidates_then_dtw
ASL,leave,none,0.09807319194078445,nearest_candidates_then_dtw
ASL,mom,napkin,0.09812958538532257,nearest_candidates_then_dtw
ASL,mechanic,new york,0.09815187007188797,nearest_candidates_then_dtw
ASL,major,normal,0.09817170351743698,nearest_candidates_then_dtw
ASL,motor,negative,0.09817542880773544,nearest_candidates_then_dtw
ASL,marry,nurse,0.09821807593107224,nearest_candidates_then_dtw
ASL,mouth,none,0.09822644293308258,nearest_candidates_then_dtw
ASL,lettuce,north,0.09831541031599045,nearest_candidates_then_dtw
ASL,melody,objective,0.09831798076629639,nearest_candidates_then_dtw
ASL,man,mountain,0.09838361293077469,nearest_candidates_then_dtw
ASL,microphone,monthly,0.09838661551475525,nearest_candidates_then_dtw
ASL,list,misunderstand,0.09842468053102493,nearest_candidates_then_dtw
ASL,league,mature,0.0984530821442604,nearest_candidates_then_dtw
ASL,mountain,obsess,0.0984814390540123,nearest_candidates_then_dtw
ASL,mustache,nothing,0.09848488867282867,nearest_candidates_then_dtw
ASL,mock,near,0.09852666407823563,nearest_candidates_then_dtw
ASL,match,mushroom,0.09853596985340118,nearest_candidates_then_dtw
ASL,mirror,mother,0.09853608906269073,nearest_candidates_then_dtw
ASL,marry,measure,0.09857413917779922,nearest_candidates_then_dtw
ASL,look for,mirror,0.0986110046505928,nearest_candidates_then_dtw
ASL,long,murder,0.09865805506706238,nearest_candidates_then_dtw
ASL,minute,none,0.09875550866127014,nearest_candidates_then_dtw
ASL,leaf,mean,0.09875746071338654,nearest_candidates_then_dtw
ASL,magazine,man,0.09880759567022324,nearest_candidates_then_dtw
ASL,like,line,0.09881889820098877,nearest_candidates_then_dtw
ASL,music,northwest,0.09888502210378647,nearest_candidates_then_dtw
ASL,lead,marry,0.09889589250087738,nearest_candidates_then_dtw
ASL,letter,new york,0.09894299507141113,nearest_candidates_then_dtw
ASL,lesson,notice,0.0989878922700882,nearest_candidates_then_dtw
ASL,mountain,off,0.09905893355607986,nearest_candidates_then_dtw
ASL,message,month,0.0990644171833992,nearest_candidates_then_dtw
ASL,line,make,0.09910032153129578,nearest_candidates_then_dtw
ASL,lose,museum,0.09910619258880615,nearest_candidates_then_dtw
ASL,motor,next,0.09910817444324493,nearest_candidates_then_dtw
ASL,miss,not,0.09912502020597458,nearest_candidates_then_dtw
ASL,mock,nervous,0.09918651729822159,nearest_candidates_then_dtw
ASL,line,mouse,0.09920500963926315,nearest_candidates_then_dtw
ASL,move,occur,0.09923951327800751,nearest_candidates_then_dtw
ASL,lettuce,movie,0.09928717464208603,nearest_candidates_then_dtw
ASL,microwave,middle,0.09928984940052032,nearest_candidates_then_dtw
ASL,medicine,never,0.09932566434144974,nearest_candidates_then_dtw
ASL,lemon,monthly,0.09933583438396454,nearest_candidates_then_dtw
ASL,leak,new york,0.09935581684112549,nearest_candidates_then_dtw
ASL,microwave,office,0.09938812255859375,nearest_candidates_then_dtw
ASL,mine,my,0.09939245879650116,nearest_candidates_then_dtw
ASL,never,odd,0.09940159320831299,nearest_candidates_then_dtw
ASL,league,list,0.09940363466739655,nearest_candidates_then_dtw
ASL,lock,new york,0.09942646324634552,nearest_candidates_then_dtw
ASL,mainstream,not,0.09942915290594101,nearest_candidates_then_dtw
ASL,nephew,number,0.09942947328090668,nearest_candidates_then_dtw
ASL,lettuce,mustache,0.0994301587343216,nearest_candidates_then_dtw
ASL,motivate,necklace,0.09944264590740204,nearest_candidates_then_dtw
ASL,minute,nephew,0.09944307804107666,nearest_candidates_then_dtw
ASL,loud,necklace,0.09945657104253769,nearest_candidates_then_dtw
ASL,money,now,0.09946870803833008,nearest_candidates_then_dtw
ASL,middle,new york,0.09953038394451141,nearest_candidates_then_dtw
ASL,learn,office,0.0995853841304779,nearest_candidates_then_dtw
ASL,light,obtain,0.09960844367742538,nearest_candidates_then_dtw
ASL,moose,north,0.09961400181055069,nearest_candidates_then_dtw
ASL,movie,napkin,0.09961488842964172,nearest_candidates_then_dtw
ASL,local,meat,0.0996474102139473,nearest_candidates_then_dtw
ASL,monkey,nice,0.09966766089200974,nearest_candidates_then_dtw
ASL,lettuce,misunderstand,0.09970305860042572,nearest_candidates_then_dtw
ASL,leaf,make,0.09973479807376862,nearest_candidates_then_dtw
ASL,list,objective,0.09975571930408478,nearest_candidates_then_dtw
ASL,learn,magazine,0.09977757930755615,nearest_candidates_then_dtw
ASL,letter,match,0.09978726506233215,nearest_candidates_then_dtw
ASL,lend,not,0.09980915486812592,nearest_candidates_then_dtw
ASL,negative,new york,0.0998271182179451,nearest_candidates_then_dtw
ASL,make,nickel,0.09993045032024384,nearest_candidates_then_dtw
ASL,money,normal,0.09993542730808258,nearest_candidates_then_dtw
ASL,monkey,muscle,0.10000301152467728,nearest_candidates_then_dtw
ASL,like,nervous,0.10010982304811478,nearest_candidates_then_dtw
ASL,movie,mustache,0.10012452304363251,nearest_candidates_then_dtw
ASL,napkin,network,0.10014499723911285,nearest_candidates_then_dtw
ASL,moose,ok,0.10023308545351028,nearest_candidates_then_dtw
ASL,magazine,medicine,0.10031973570585251,nearest_candidates_then_dtw
ASL,moon,multiply,0.10033989697694778,nearest_candidates_then_dtw
ASL,mean,muscle,0.10037171840667725,nearest_candidates_then_dtw
ASL,miss,multiply,0.1003856211900711,nearest_candidates_then_dtw
ASL,mechanic,motorcycle,0.10038778930902481,nearest_candidates_then_dtw
ASL,march,minute,0.10039683431386948,nearest_candidates_then_dtw
ASL,limit,mistake,0.10039949417114258,nearest_candidates_then_dtw
ASL,leave,ok,0.10040144622325897,nearest_candidates_then_dtw
ASL,lightning,number,0.10043473541736603,nearest_candidates_then_dtw
ASL,long,moon,0.10046594589948654,nearest_candidates_then_dtw
ASL,lobster,medicine,0.10049613565206528,nearest_candidates_then_dtw
ASL,measure,move,0.10052061080932617,nearest_candidates_then_dtw
ASL,microphone,number,0.10056056827306747,nearest_candidates_then_dtw
ASL,lock,moon,0.10057979077100754,nearest_candidates_then_dtw
ASL,neck,necklace,0.10059256851673126,nearest_candidates_then_dtw
ASL,marry,notice,0.10065837949514389,nearest_candidates_then_dtw
ASL,melody,niece,0.10068551450967789,nearest_candidates_then_dtw
ASL,move,new york,0.10069479048252106,nearest_candidates_then_dtw
ASL,not,odd,0.10069845616817474,nearest_candidates_then_dtw
ASL,motor,new york,0.10072001814842224,nearest_candidates_then_dtw
ASL,loud,move,0.10075318068265915,nearest_candidates_then_dtw
ASL,leave,melt,0.10078225284814835,nearest_candidates_then_dtw
ASL,loud,marry,0.10081230103969574,nearest_candidates_then_dtw
ASL,lobster,network,0.10085713863372803,nearest_candidates_then_dtw
ASL,miss,mouth,0.10089288651943207,nearest_candidates_then_dtw
ASL,mouth,multiply,0.1009073257446289,nearest_candidates_then_dtw
ASL,many,much,0.1009141355752945,nearest_candidates_then_dtw
ASL,motorcycle,ocean,0.10093384236097336,nearest_candidates_then_dtw
ASL,microphone,new,0.10094606131315231,nearest_candidates_then_dtw
ASL,lobster,obsess,0.10100258886814117,nearest_candidates_then_dtw
ASL,look for,nothing,0.10103383660316467,nearest_candidates_then_dtw
ASL,like,loud,0.10103731602430344,nearest_candidates_then_dtw
ASL,legal,northwest,0.10104880481958389,nearest_candidates_then_dtw
ASL,little bit,melody,0.10106363147497177,nearest_candidates_then_dtw
ASL,mountain,music,0.10107176750898361,nearest_candidates_then_dtw
ASL,lousy,magazine,0.10108714550733566,nearest_candidates_then_dtw
ASL,leaf,monkey,0.10111261159181595,nearest_candidates_then_dtw
ASL,mainstream,nurse,0.10116436332464218,nearest_candidates_then_dtw
ASL,move,nurse,0.101213738322258,nearest_candidates_then_dtw
ASL,lightning,music,0.10127606242895126,nearest_candidates_then_dtw
ASL,more,off,0.1012779250741005,nearest_candidates_then_dtw
ASL,like,negative,0.10128398984670639,nearest_candidates_then_dtw
ASL,line,middle,0.10132209956645966,nearest_candidates_then_dtw
ASL,lie,none,0.10137636214494705,nearest_candidates_then_dtw
ASL,make,monkey,0.10142102092504501,nearest_candidates_then_dtw
ASL,network,obsess,0.10148070007562637,nearest_candidates_then_dtw
ASL,learn,north,0.1014963760972023,nearest_candidates_then_dtw
ASL,look for,necklace,0.10150967538356781,nearest_candidates_then_dtw
ASL,match,microwave,0.1015418991446495,nearest_candidates_then_dtw
ASL,leave,moose,0.10159142315387726,nearest_candidates_then_dtw
ASL,minute,moon,0.10159611701965332,nearest_candidates_then_dtw
ASL,mirror,not,0.10162945091724396,nearest_candidates_then_dtw
ASL,lend,local,0.1016327291727066,nearest_candidates_then_dtw
ASL,milk,now,0.10167096555233002,nearest_candidates_then_dtw
ASL,music,ok,0.10169365257024765,nearest_candidates_then_dtw
ASL,like,motor,0.10174426436424255,nearest_candidates_then_dtw
ASL,local,negotiate,0.1018061712384224,nearest_candidates_then_dtw
ASL,letter,mechanic,0.10187400132417679,nearest_candidates_then_dtw
ASL,light,nut,0.10191194713115692,nearest_candidates_then_dtw
ASL,lunch,movie,0.10191836953163147,nearest_candidates_then_dtw
ASL,misunderstand,napkin,0.10193569958209991,nearest_candidates_then_dtw
ASL,melt,move,0.10194392502307892,nearest_candidates_then_dtw
ASL,minute,now,0.10198400914669037,nearest_candidates_then_dtw
ASL,lightning,measure,0.10199606418609619,nearest_candidates_then_dtw
ASL,learn,motorcycle,0.10200827568769455,nearest_candidates_then_dtw
ASL,microphone,nephew,0.10203329473733902,nearest_candidates_then_dtw
ASL,list,mother,0.10206245630979538,nearest_candidates_then_dtw
ASL,lose,niece,0.1020667627453804,nearest_candidates_then_dtw
ASL,lettuce,niece,0.10207566618919373,nearest_candidates_then_dtw
ASL,lettuce,moose,0.10207757353782654,nearest_candidates_then_dtw
ASL,limit,mature,0.10210831463336945,nearest_candidates_then_dtw
ASL,lock,motorcycle,0.10211887955665588,nearest_candidates_then_dtw
ASL,motor,mushroom,0.10217229276895523,nearest_candidates_then_dtw
ASL,lead,lightning,0.10222503542900085,nearest_candidates_then_dtw
ASL,linguistics,nice,0.10223139077425003,nearest_candidates_then_dtw
ASL,live,next,0.10223674774169922,nearest_candidates_then_dtw
ASL,new,november,0.10224135965108871,nearest_candidates_then_dtw
ASL,letter,most,0.1022522896528244,nearest_candidates_then_dtw
ASL,major,much,0.10232119262218475,nearest_candidates_then_dtw
ASL,mechanic,obtain,0.10242054611444473,nearest_candidates_then_dtw
ASL,necklace,office,0.1024886816740036,nearest_candidates_then_dtw
ASL,mother,network,0.10251108556985855,nearest_candidates_then_dtw
ASL,many,marry,0.10251454263925552,nearest_candidates_then_dtw
ASL,nation,octopus,0.10251633077859879,nearest_candidates_then_dtw
ASL,middle,murder,0.10252343118190765,nearest_candidates_then_dtw
ASL,leaf,muscle,0.10256073623895645,nearest_candidates_then_dtw
ASL,nut,october,0.10256399214267731,nearest_candidates_then_dtw
ASL,mean,nice,0.10258763283491135,nearest_candidates_then_dtw
ASL,lose,notice,0.10261783003807068,nearest_candidates_then_dtw
ASL,no,october,0.10262074321508408,nearest_candidates_then_dtw
ASL,march,match,0.10271983593702316,nearest_candidates_then_dtw
ASL,light,most,0.10272777080535889,nearest_candidates_then_dtw
ASL,like,night,0.10276322066783905,nearest_candidates_then_dtw
ASL,mexico,moose,0.10280057787895203,nearest_candidates_then_dtw
ASL,microwave,obtain,0.102805957198143,nearest_candidates_then_dtw
ASL,list,nothing,0.1028137356042862,nearest_candidates_then_dtw
ASL,money,name,0.10284986346960068,nearest_candidates_then_dtw
ASL,lead,offer,0.10291289538145065,nearest_candidates_then_dtw
ASL,monday,none,0.10294828563928604,nearest_candidates_then_dtw
ASL,make,motor,0.10295266658067703,nearest_candidates_then_dtw
ASL,monkey,night,0.10296721011400223,nearest_candidates_then_dtw
ASL,man,meat,0.1029728427529335,nearest_candidates_then_dtw
ASL,math,microwave,0.10304467380046844,nearest_candidates_then_dtw
ASL,many,mechanic,0.10305485129356384,nearest_candidates_then_dtw
ASL,legal,movie,0.10305649787187576,nearest_candidates_then_dtw
ASL,linguistics,office,0.10305847972631454,nearest_candidates_then_dtw
ASL,motorcycle,murder,0.10307534784078598,nearest_candidates_then_dtw
ASL,list,mustache,0.10308936983346939,nearest_candidates_then_dtw
ASL,nephew,october,0.10310230404138565,nearest_candidates_then_dtw
ASL,leaf,nation,0.10310403257608414,nearest_candidates_then_dtw
ASL,major,middle,0.10310430079698563,nearest_candidates_then_dtw
ASL,necklace,niece,0.10310494899749756,nearest_candidates_then_dtw
ASL,light,lock,0.10315296798944473,nearest_candidates_then_dtw
ASL,letter,milk,0.10317563265562057,nearest_candidates_then_dtw
ASL,lesson,member,0.10321652144193649,nearest_candidates_then_dtw
ASL,must,never,0.10323260724544525,nearest_candidates_then_dtw
ASL,leaf,octopus,0.1032358929514885,nearest_candidates_then_dtw
ASL,mistake,napkin,0.10330049693584442,nearest_candidates_then_dtw
ASL,normal,office,0.10334574431180954,nearest_candidates_then_dtw
ASL,manager,many,0.10335184633731842,nearest_candidates_then_dtw
ASL,milk,name,0.10339339822530746,nearest_candidates_then_dtw
ASL,motivate,never,0.10340447723865509,nearest_candidates_then_dtw
ASL,network,noon,0.103409044444561,nearest_candidates_then_dtw
ASL,less,lousy,0.1034126728773117,nearest_candidates_then_dtw
ASL,moon,morning,0.1034269779920578,nearest_candidates_then_dtw
ASL,nervous,office,0.10344181209802628,nearest_candidates_then_dtw
ASL,line,many,0.10350514948368073,nearest_candidates_then_dtw
ASL,nice,night,0.10352090746164322,nearest_candidates_then_dtw
ASL,learn,morning,0.1035986840724945,nearest_candidates_then_dtw
ASL,move,ocean,0.10360292345285416,nearest_candidates_then_dtw
ASL,mother,movie,0.10366939008235931,nearest_candidates_then_dtw
ASL,measure,middle,0.10366984456777573,nearest_candidates_then_dtw
ASL,measure,murder,0.10369501262903214,nearest_candidates_then_dtw
ASL,man,microphone,0.10370319336652756,nearest_candidates_then_dtw
ASL,leave,make,0.1037360355257988,nearest_candidates_then_dtw
